1082;"Бензиновая газонокосилка Yard-Man YM 5521 SPB HW";"";/UserFiles/Image/img1082_30422s.jpg;"<p>Независимо от типа выбранной газонокосилки - с задним или боковым выбросом, бензиновые газонокосилки от компании "MTD" характеризуются чрезвычайной мощностью. Газонокосилки с задним выбросом собирают скошенную траву в жесткий или тканевый травосборник. Эти травосборники легко опорожняются и во многих моделях являются также складными. При желании газон можно косить без использования травосборника, при этом скошенная трава выбрасывается. Бензиновые газонокосилки с боковым выбросом непосредственно выбрасывают скошенную траву. Такой способ скашивания идеально подходит для тех случаев, когда скошенную траву можно оставлять на газоне.</p>";/UserFiles/Image/img1082_30422.jpg;99;22990;0;0;0;0;0;;34;;Травосборник, л;80;Высота скашиваемой травы, мм;20 - 90;Привод;задний;Режимы работы;сбор в травосборник;Ширина скашивания, см;53;Стартер;;Сухая масса, кг;45;Двигатель;Briggs&Stratton S700 (США);Тип двигателя;4-х тактный одноцилиндровый;Рабочий объем, куб.см;161;Макс. мощность, л.с.;6,5;Производитель;MTD, США-Германия;Гарантия;1 год сервис-центр;
1081;"Бензиновая газонокосилка Yard-Man YM 5519 SPO-L HW";"";/UserFiles/Image/img1081_15175s.jpg;"<p>Независимо от типа выбранной газонокосилки - с задним или боковым выбросом, бензиновые газонокосилки от компании "MTD" характеризуются чрезвычайной мощностью. Газонокосилки с задним выбросом собирают скошенную траву в жесткий или тканевый травосборник. Эти травосборники легко опорожняются и во многих моделях являются также складными. При желании газон можно косить без использования травосборника, при этом скошенная трава выбрасывается. Бензиновые газонокосилки с боковым выбросом непосредственно выбрасывают скошенную траву. Такой способ скашивания идеально подходит для тех случаев, когда скошенную траву можно оставлять на газоне.</p>";/UserFiles/Image/img1081_15175.jpg;99;16490;0;0;0;0;0;;34;;Травосборник, л;65;Высота скашиваемой травы, мм;30 - 65;Привод;задний;Режимы работы;сбор в травосборник;Ширина скашивания, см;48;Стартер;;Сухая масса, кг;38;Двигатель;MTD ThorX 55 OHV;Тип двигателя;4-х тактный одноцилиндровый;Рабочий объем, куб.см;173;Макс. мощность, л.с.;5,5;Производитель;MTD, США-Германия;Гарантия;1 год сервис-центр;
1080;"Бензиновая газонокосилка Yard-Man YM 5519 SPO-L";"";/UserFiles/Image/img1080_22824s.jpg;"<p>Независимо от типа выбранной газонокосилки - с задним или боковым выбросом, бензиновые газонокосилки от компании "MTD" характеризуются чрезвычайной мощностью. Газонокосилки с задним выбросом собирают скошенную траву в жесткий или тканевый травосборник. Эти травосборники легко опорожняются и во многих моделях являются также складными. При желании газон можно косить без использования травосборника, при этом скошенная трава выбрасывается. Бензиновые газонокосилки с боковым выбросом непосредственно выбрасывают скошенную траву. Такой способ скашивания идеально подходит для тех случаев, когда скошенную траву можно оставлять на газоне.</p>";/UserFiles/Image/img1080_22824.jpg;99;13990;0;0;0;0;0;;34;;Травосборник, л;65;Высота скашиваемой травы, мм;30 - 65;Привод;задний;Режимы работы;сбор в травосборник;Ширина скашивания, см;48;Стартер;;Сухая масса, кг;38;Двигатель;MTD ThorX 55 OHV;Тип двигателя;4-х тактный одноцилиндровый;Рабочий объем, куб.см;173;Макс. мощность, л.с.;5,5;Производитель;MTD, США-Германия;Гарантия;1 год сервис-центр;
1079;"Бензиновая газонокосилка MTD SX 57PRO";"";/UserFiles/Image/img1079_41781s.jpg;"<p>Независимо от типа выбранной газонокосилки - с задним или боковым выбросом, бензиновые газонокосилки от компании "MTD" характеризуются чрезвычайной мощностью. Газонокосилки с задним выбросом собирают скошенную траву в жесткий или тканевый травосборник. Эти травосборники легко опорожняются и во многих моделях являются также складными. При желании газон можно косить без использования травосборника, при этом скошенная трава выбрасывается. Бензиновые газонокосилки с боковым выбросом непосредственно выбрасывают скошенную траву. Такой способ скашивания идеально подходит для тех случаев, когда скошенную траву можно оставлять на газоне.</p>";/UserFiles/Image/img1079_41781.jpg;99;56336;0;0;0;0;0;;34;;Травосборник, л;85;Высота скашиваемой травы, мм;35 - 95;Привод;задний;Режимы работы;сбор в травосборник;Ширина скашивания, см;57;Стартер;;Сухая масса, кг;45;Двигатель;Honda GCV 190 (Япония);Тип двигателя;4-х тактный одноцилиндровый;Рабочий объем, куб.см;190;Макс. мощность, л.с.;6,5;Производитель;MTD, США-Германия;Гарантия;1 год сервис-центр;
1078;"Бензиновая газонокосилка MTD SPB 48 HW";"";/UserFiles/Image/img1078_30223s.jpg;"<p>Независимо от типа выбранной газонокосилки - с задним или боковым выбросом, бензиновые газонокосилки от компании "MTD" характеризуются чрезвычайной мощностью. Газонокосилки с задним выбросом собирают скошенную траву в жесткий или тканевый травосборник. Эти травосборники легко опорожняются и во многих моделях являются также складными. При желании газон можно косить без использования травосборника, при этом скошенная трава выбрасывается. Бензиновые газонокосилки с боковым выбросом непосредственно выбрасывают скошенную траву. Такой способ скашивания идеально подходит для тех случаев, когда скошенную траву можно оставлять на газоне.</p>";/UserFiles/Image/img1078_30223.jpg;99;23490;0;0;0;0;0;;34;;Травосборник, л;75;Высота скашиваемой травы, мм;25 - 90;Привод;задний;Режимы работы;сбор в травосборник;Ширина скашивания, см;48;Стартер;;Сухая масса, кг;40;Двигатель;Briggs&Stratton S800 (США);Тип двигателя;4-х тактный одноцилиндровый;Рабочий объем, куб.см;175;Макс. мощность, л.с.;6;Производитель;MTD, США-Германия;Гарантия;1 год сервис-центр;
1077;"Бензиновая газонокосилка MTD SP 53 CWH";"";/UserFiles/Image/img1077_70899s.jpg;"<p>Независимо от типа выбранной газонокосилки - с задним или боковым выбросом, бензиновые газонокосилки от компании "MTD" характеризуются чрезвычайной мощностью. Газонокосилки с задним выбросом собирают скошенную траву в жесткий или тканевый травосборник. Эти травосборники легко опорожняются и во многих моделях являются также складными. При желании газон можно косить без использования травосборника, при этом скошенная трава выбрасывается. Бензиновые газонокосилки с боковым выбросом непосредственно выбрасывают скошенную траву. Такой способ скашивания идеально подходит для тех случаев, когда скошенную траву можно оставлять на газоне.</p>";/UserFiles/Image/img1077_70899.jpg;99;24990;0;0;0;0;0;;34;;Травосборник, л;80;Высота скашиваемой травы, мм;35 - 95;Привод;задний;Режимы работы;сбор в травосборник;Ширина скашивания, см;53;Стартер;;Сухая масса, кг;47;Двигатель;Honda GCV160 (Япония);Тип двигателя;4-х тактный одноцилиндровый;Рабочий объем, куб.см;160;Макс. мощность, л.с.;5,5;Производитель;MTD, США-Германия;Гарантия;1 год сервис-центр;
1076;"Бензиновая газонокосилка MTD SP 48 MB";"";/UserFiles/Image/img1076_90007s.jpg;"<p>Независимо от типа выбранной газонокосилки - с задним или боковым выбросом, бензиновые газонокосилки от компании "MTD" характеризуются чрезвычайной мощностью. Газонокосилки с задним выбросом собирают скошенную траву в жесткий или тканевый травосборник. Эти травосборники легко опорожняются и во многих моделях являются также складными. При желании газон можно косить без использования травосборника, при этом скошенная трава выбрасывается. Бензиновые газонокосилки с боковым выбросом непосредственно выбрасывают скошенную траву. Такой способ скашивания идеально подходит для тех случаев, когда скошенную траву можно оставлять на газоне.</p>";/UserFiles/Image/img1076_90007.jpg;99;15990;0;0;0;0;0;;34;;Травосборник, л;70;Высота скашиваемой травы, мм;25 - 90;Привод;задний;Режимы работы;сбор в травосборник;Ширина скашивания, см;48;Стартер;;Сухая масса, кг;33;Двигатель;Briggs&Stratton S500 (США);Тип двигателя;4-х тактный одноцилиндровый;Рабочий объем, куб.см;158;Макс. мощность, л.с.;4;Производитель;MTD, США-Германия;Гарантия;1 год сервис-центр;
1075;"Бензиновая газонокосилка MTD SP 48 HWO";"";/UserFiles/Image/img1075_42070s.jpg;"<p>Независимо от типа выбранной газонокосилки - с задним или боковым выбросом, бензиновые газонокосилки от компании "MTD" характеризуются чрезвычайной мощностью. Газонокосилки с задним выбросом собирают скошенную траву в жесткий или тканевый травосборник. Эти травосборники легко опорожняются и во многих моделях являются также складными. При желании газон можно косить без использования травосборника, при этом скошенная трава выбрасывается. Бензиновые газонокосилки с боковым выбросом непосредственно выбрасывают скошенную траву. Такой способ скашивания идеально подходит для тех случаев, когда скошенную траву можно оставлять на газоне.</p>";/UserFiles/Image/img1075_42070.jpg;99;13500;0;0;0;0;0;;34;;Травосборник, л;60;Высота скашиваемой травы, мм;25 - 80;Привод;Передний;Режимы работы;сбор в травосборник;Ширина скашивания, см;48;Стартер;;Сухая масса, кг;33;Двигатель;MTD ThorX 35 OHV;Тип двигателя;4-х тактный одноцилиндровый;Рабочий объем, куб.см;123;Макс. мощность, л.с.;2,75;Производитель;MTD, США-Германия;Гарантия;1 год сервис-центр;
1074;"Бензиновая газонокосилка MTD SB 46 B HW";"";/UserFiles/Image/img1074_89716s.jpg;"<p>Независимо от типа выбранной газонокосилки - с задним или боковым выбросом, бензиновые газонокосилки от компании "MTD" характеризуются чрезвычайной мощностью. Газонокосилки с задним выбросом собирают скошенную траву в жесткий или тканевый травосборник. Эти травосборники легко опорожняются и во многих моделях являются также складными. При желании газон можно косить без использования травосборника, при этом скошенная трава выбрасывается. Бензиновые газонокосилки с боковым выбросом непосредственно выбрасывают скошенную траву. Такой способ скашивания идеально подходит для тех случаев, когда скошенную траву можно оставлять на газоне.</p>";/UserFiles/Image/img1074_89716.jpg;99;13990;0;0;0;0;0;;34;;Травосборник, л;70;Высота скашиваемой травы, мм;20 - 90;Привод;задний;Режимы работы;сбор в травосборник;Ширина скашивания, см;46;Стартер;;Сухая масса, кг;28;Двигатель;Briggs&Stratton S650 (США);Тип двигателя;4-х тактный одноцилиндровый;Рабочий объем, куб.см;190;Макс. мощность, л.с.;5;Производитель;MTD, США-Германия;Гарантия;1 год сервис-центр;
1073;"Бензиновая газонокосилка MTD OK 46 SP-T";"";/UserFiles/Image/img1073_33707s.jpg;"<p>Независимо от типа выбранной газонокосилки - с задним или боковым выбросом, бензиновые газонокосилки от компании "MTD" характеризуются чрезвычайной мощностью. Газонокосилки с задним выбросом собирают скошенную траву в жесткий или тканевый травосборник. Эти травосборники легко опорожняются и во многих моделях являются также складными. При желании газон можно косить без использования травосборника, при этом скошенная трава выбрасывается. Бензиновые газонокосилки с боковым выбросом непосредственно выбрасывают скошенную траву. Такой способ скашивания идеально подходит для тех случаев, когда скошенную траву можно оставлять на газоне.</p>";/UserFiles/Image/img1073_33707.jpg;99;10990;0;0;0;0;0;;34;;Травосборник, л;70;Высота скашиваемой травы, мм;20 - 65;Привод;Передний;Режимы работы;сбор в травосборник;Ширина скашивания, см;46;Стартер;;Сухая масса, кг;33;Двигатель;MTD OHV 500;Тип двигателя;4-х тактный одноцилиндровый;Рабочий объем, куб.см;139;Макс. мощность, л.с.;5;Производитель;MTD, США-Германия;Гарантия;1 год сервис-центр;
1072;"Бензиновая газонокосилка MTD MX 52SH";"";/UserFiles/Image/img1072_20480s.jpg;"<p>Независимо от типа выбранной газонокосилки - с задним или боковым выбросом, бензиновые газонокосилки от компании "MTD" характеризуются чрезвычайной мощностью. Газонокосилки с задним выбросом собирают скошенную траву в жесткий или тканевый травосборник. Эти травосборники легко опорожняются и во многих моделях являются также складными. При желании газон можно косить без использования травосборника, при этом скошенная трава выбрасывается. Бензиновые газонокосилки с боковым выбросом непосредственно выбрасывают скошенную траву. Такой способ скашивания идеально подходит для тех случаев, когда скошенную траву можно оставлять на газоне.</p>";/UserFiles/Image/img1072_20480.jpg;99;39990;0;0;0;0;0;;34;;Травосборник, л;65;Высота скашиваемой травы, мм;20 - 65;Привод;задний;Режимы работы;сбор в травосборник;Ширина скашивания, см;52;Стартер;;Сухая масса, кг;39;Двигатель;Honda GCV160 (Япония);Тип двигателя;4-х тактный одноцилиндровый;Рабочий объем, куб.см;160;Макс. мощность, л.с.;5,5;Производитель;MTD, США-Германия;Гарантия;1 год сервис-центр;
1071;"Бензиновая газонокосилка MTD MX 46SH";"";/UserFiles/Image/img1071_59001s.jpg;"<p>Независимо от типа выбранной газонокосилки - с задним или боковым выбросом, бензиновые газонокосилки от компании "MTD" характеризуются чрезвычайной мощностью. Газонокосилки с задним выбросом собирают скошенную траву в жесткий или тканевый травосборник. Эти травосборники легко опорожняются и во многих моделях являются также складными. При желании газон можно косить без использования травосборника, при этом скошенная трава выбрасывается. Бензиновые газонокосилки с боковым выбросом непосредственно выбрасывают скошенную траву. Такой способ скашивания идеально подходит для тех случаев, когда скошенную траву можно оставлять на газоне.</p>";/UserFiles/Image/img1071_59001.jpg;99;34990;0;0;0;0;0;;34;;Травосборник, л;65;Высота скашиваемой травы, мм;20 - 65;Привод;задний;Режимы работы;сбор в травосборник;Ширина скашивания, см;46;Стартер;;Сухая масса, кг;33;Двигатель;Honda GCV135 (Япония);Тип двигателя;4-х тактный одноцилиндровый;Рабочий объем, куб.см;135;Макс. мощность, л.с.;4,5;Производитель;MTD, США-Германия;Гарантия;1 год сервис-центр;
1070;"Бензиновая газонокосилка MTD 53 SPOE HW";"";/UserFiles/Image/img1070_42701s.jpg;"<p>Независимо от типа выбранной газонокосилки - с задним или боковым выбросом, бензиновые газонокосилки от компании "MTD" характеризуются чрезвычайной мощностью. Газонокосилки с задним выбросом собирают скошенную траву в жесткий или тканевый травосборник. Эти травосборники легко опорожняются и во многих моделях являются также складными. При желании газон можно косить без использования травосборника, при этом скошенная трава выбрасывается. Бензиновые газонокосилки с боковым выбросом непосредственно выбрасывают скошенную траву. Такой способ скашивания идеально подходит для тех случаев, когда скошенную траву можно оставлять на газоне.</p>";/UserFiles/Image/img1070_42701.jpg;99;19990;0;0;0;0;0;;34;;Травосборник, л;80;Высота скашиваемой травы, мм;20 - 90;Привод;задний;Режимы работы;сбор в травосборник;Ширина скашивания, см;53;Стартер;;Сухая масса, кг;45;Двигатель;MTD ThorX 55 OHV;Тип двигателя;4-х тактный одноцилиндровый;Рабочий объем, куб.см;173;Макс. мощность, л.с.;5,5;Производитель;MTD, США-Германия;Гарантия;1 год сервис-центр;
1069;"Бензиновая газонокосилка MTD 53 SPO HW";"";/UserFiles/Image/img1069_95373s.jpg;"<p>Независимо от типа выбранной газонокосилки - с задним или боковым выбросом, бензиновые газонокосилки от компании "MTD" характеризуются чрезвычайной мощностью. Газонокосилки с задним выбросом собирают скошенную траву в жесткий или тканевый травосборник. Эти травосборники легко опорожняются и во многих моделях являются также складными. При желании газон можно косить без использования травосборника, при этом скошенная трава выбрасывается. Бензиновые газонокосилки с боковым выбросом непосредственно выбрасывают скошенную траву. Такой способ скашивания идеально подходит для тех случаев, когда скошенную траву можно оставлять на газоне.</p>";/UserFiles/Image/img1069_95373.jpg;99;19990;0;0;0;0;0;;34;;Травосборник, л;80;Высота скашиваемой травы, мм;20 - 90;Привод;задний;Режимы работы;сбор в травосборник;Ширина скашивания, см;53;Стартер;;Сухая масса, кг;44;Двигатель;MTD ThorX 45 OHV;Тип двигателя;4-х тактный одноцилиндровый;Рабочий объем, куб.см;139;Макс. мощность, л.с.;3,5;Производитель;MTD, США-Германия;Гарантия;1 год сервис-центр;
