Код товара;Артикул;Наименование;Цена1;Цена2;Цена3;Цена4;Цена5;Новинка;Спецпредложение;Склад;Вес;Сортировка
1824;BC5511;"Мотокультиватор Champion ВC 5511";25700;0;0;0;0;1;0;99;0;0
1823;BC4401;"Мотокультиватор Champion ВC 4401";22000;0;0;0;0;1;0;99;0;0
1828;BC5712;"Мотокультиватор Champion ВC 5712";29300;0;0;0;0;1;0;99;0;0
1825;BC5512;"Мотокультиватор Champion ВC 5512";28400;0;0;0;0;1;0;99;0;0
1826;BC5602;"Мотокультиватор Champion ВC 5602";27300;0;0;0;0;1;0;99;0;0
1827;BC5602BS;"Мотокультиватор Champion ВC 5602BS";30100;0;0;0;0;1;0;99;0;0
1829;BC6612H;"Мотокультиватор Champion ВC 6612H";38500;0;0;0;0;1;0;99;0;0
1830;BC6712;"Мотокультиватор Champion ВC 6712";30000;0;0;0;0;1;0;99;0;0
1831;BC7712;"Мотокультиватор Champion ВC 7712";31100;0;0;0;0;1;0;99;0;0
1832;BC8713;"Мотокультиватор Champion ВC 8713";44100;0;0;0;0;1;0;99;0;0
1833;MM4025;"Газонокосилка механическая CHAMPION MM4025 несамоходная";5600;0;0;0;0;1;0;99;0;0
1834;LM4133BS;"Газонокосилка бензиновая CHAMPION LM4133BS самоходная";37500;0;0;0;0;1;0;99;0;0
1835;LM4627;"Газонокосилка бензиновая CHAMPION LM4627 самоходная";24800;0;0;0;0;1;0;99;0;0
1836;LM4630;"Газонокосилка бензиновая CHAMPION LM4630 самоходная";28100;0;0;0;0;1;0;99;0;0
1837;LM5126BS;"Газонокосилка бензиновая CHAMPION LM5126BS несамоходная";13600;0;0;0;0;1;0;99;0;0
2444;965280300;"Сенокосилка Eurosystems M80";49490;0;0;0;0;1;0;0;0;0
1838;LM5127;"Газонокосилка бензиновая CHAMPION LM5127 несамоходная";18400;0;0;0;0;1;0;99;0;0
1839;LM5131;"Газонокосилка бензиновая CHAMPION LM5131 самоходная";27500;0;0;0;0;1;0;99;0;0
1840;LM5344BS;"Газонокосилка бензиновая CHAMPION LM5344BS самоходная";54900;0;0;0;0;1;0;99;0;0
1841;LM5345BS;"Газонокосилка бензиновая CHAMPION LM5345BS самоходная";39800;0;0;0;0;1;0;99;0;0
1842;EM3210;"Газонокосилка электрическая CHAMPION EM3210 несамоходная";4600;0;0;0;0;1;0;99;0;0
1843;EM3212;"Газонокосилка электрическая CHAMPION EM3212 /5125 несамоходная";8450;0;0;0;0;1;0;99;0;0
1844;EM4216;"Газонокосилка электрическая CHAMPION EM4216 несамоходная";13200;0;0;0;0;1;0;99;0;0
1845;EM4218;"Газонокосилка электрическая CHAMPION EM4218 несамоходная";16800;0;0;0;0;1;0;99;0;0
1847;ps_1847;"Мотокультиватор Нева МК-200-Б (Series 750)";30120;0;0;0;0;1;0;99;65;0
1848;ps_1848;"Мотокультиватор Нева МК-200-Н5.0";30980;0;0;0;0;1;0;99;65;0
1849;ps_1849;"Мотокультиватор Нева МК-200-С4.5";29390;0;27100;0;0;1;0;99;65;0
1851;ps_1851;"Мотокультиватор Нева МК-200-С6.0";31930;0;0;0;0;1;0;99;65;0
1852;out1852;"Мотокультиватор Нева МКМ-45";15900;0;0;0;0;1;0;99;0;0
1853;ps_1853;"Мотокультиватор Нева МК-80Р-Б (Series 750)";26650;0;0;0;0;1;0;99;0;0
1854;out1854;"Мотокультиватор Нева МК-80Р-Н3.5";19300;0;0;0;0;1;0;99;0;0
1855;out1855;"Мотокультиватор Нева МК-80Р-С3.5";20000;0;0;0;0;1;0;99;0;0
1856;out1856;"Мотокультиватор Нева МК-80Р-С4.5";28050;0;0;0;0;1;0;99;0;0
1857;ps_1857;"Мотокультиватор Нева МК-80Р-С5.0";30270;0;27500;0;0;1;0;99;0;0
1894;18AKCAD-600;"Электрическая газонокосилка MTD SMART 32 E (К) несамоходная";7000;0;0;0;0;1;0;99;7;0
1859;1.447-002.0;"Минимойка Karcher K 7 Compact";34590;0;0;0;0;1;0;0;21;0
1860;1.637-310.0;"Минимойка Karcher K 4 Compact";14580;0;0;0;0;1;0;0;13;0
1861;1.637-320.0;"Минимойка Karcher K 4 Compact Car";16480;0;0;0;0;1;0;0;13;0
1862;ps_1862;"Минимойка Karcher K 2.38 M";5399;0;0;0;0;1;0;0;6;0
1863;1.673-153.0;"Минимойка Karcher K 2 Basic";4560;0;0;0;0;1;0;0;4;0
1864;1.673-228.0;"Минимойка Karcher K 2 Car";6280;0;0;0;0;1;0;0;6;0
1865;1.676-000.0;"Минимойка Karcher K 3";8990;0;0;0;0;1;0;0;15;0
1866;out1866;"Минимойка Karcher K 3.75 MD";6990;0;0;0;0;1;0;0;15;0
1868;113096;"Бензиновый снегоуборщик AL-KO SnowLine 55 E";25990;0;0;0;0;1;0;0;49;0
1869;112933;"Бензиновый снегоуборщик AL-KO SnowLine 560 II";38490;0;0;0;31870;1;1;0;75;0
8794;24107;"Аккумуляторный воздуходув GreenWorks G40BL (без АКБ и зарядного устройства)";4900;0;0;0;0;1;0;99;0;0
1870;out1870;"Бензиновый снегоуборщик AL-KO SnowLine 620 II";33990;0;0;0;0;1;0;0;0;0
1871;112935;"Бензиновый снегоуборщик AL-KO SnowLine 620 E II";46990;0;0;0;36690;1;1;0;85;0
1873;112930;"Бензиновый снегоуборщик AL-KO SnowLine 760 TE";89990;0;0;0;0;1;1;0;145;0
1874;21DX38MT678;"Мотокультиватор MTD T/380 M ECO";40200;0;0;0;0;1;1;0;63;0
1876;21A-106B678;"Мотокультиватор электрический MTD T30 E";18700;0;0;0;0;1;0;0;15;0
1875;out1875;"Мотокультиватор MTD T/45-37";14990;0;0;0;0;1;0;0;0;0
1878;41AB0BE7678;"Электрический воздуходув-пылесос MTD BV 2500 E";5900;0;0;0;0;1;0;99;9;0
1879;24A-202K678;"Воздуходув-пылесос (измельчитель) MTD 202 OHV";153700;0;0;0;0;1;0;99;81;0
2405;112849;"Насосная станция AL-KO HW 4000 FCS Comfort";15980;0;0;0;0;1;0;0;17;0
1880;41AR4SCG678;"Воздуходув MTD SC 4";24100;0;0;0;0;1;0;99;6;0
1881;41BR4BPG678;"Ранцевый воздуходув MTD MT 32 BPB";32300;0;0;0;0;1;0;99;10;0
1882;41AR2BPG678;"Ранцевый воздуходув MTD MТ 26 BPB";25600;0;0;0;0;1;0;99;0;0
1883;12A-PN7D600;"Бензиновая газонокосилка MTD ADVANCE 53 SPK HW самоходная";57600;0;0;0;0;1;0;99;49;0
1884;1.630-720.0;"Минимойка Karcher K 5 Compact";19090;0;0;0;0;1;0;0;14;0
1885;ps_1885;"Минимойка Karcher K 3 Car";9510;0;0;0;0;1;0;1;15;0
1886;12A-J7M8600;"Бензиновая газонокосилка MTD 46 S самоходная";26200;0;0;0;0;1;0;99;33;0
1887;12A-TA5B600;"Бензиновая газонокосилка MTD SMART 46 SPB";30600;0;0;0;0;0;0;99;30;0
2358;ps_2358;"Лопата (отвал) ЛМ-100 для мотоблоков НМБ-1 Угра";4960;0;0;0;0;1;0;99;18;0
1888;11A-LA0G600;"Бензиновая газонокосилка MTD 42 B несамоходная";23600;0;0;0;0;1;0;99;27;0
1889;11A-J15B600;"Бензиновая газонокосилка MTD 46 B несамоходная";26200;0;0;0;0;1;0;99;25;0
1890;04075-20.000.00;"Электрическая газонокосилка Gardena PowerMax 37 E";13050;0;0;0;0;1;0;0;14;0
2415;29457;"Дополнительный аккумулятор Monferme 40V G=MAX Lithium-Ion 2 Ач";8990;0;0;0;0;1;0;0;0;0
2331;ps_2331;"Мотоблок Мобил К МКМ-3-G200FA Lander (Пахарь) с двигателем Loncin L200FA";36990;0;0;0;0;0;0;49;85;1
1893;out1893;"Электрическая газонокосилка MTD 46 E несамоходная";14400;0;0;0;0;1;0;98;0;0
1898;12AKPN7D600;"Бензиновая газонокосилка MTD ADVANCE 53 SPKV HW самоходная";59800;0;0;0;0;1;0;99;50;0
1899;out1899;"Бензиновая газонокосилка MTD OPTIMA 53 SPH HW самоходная";24990;0;0;0;0;1;0;99;0;0
1900;12C-LAM8600;"Бензиновая газонокосилка MTD SMART 42 SPO самоходная";26500;0;0;0;0;1;0;99;37;0
2461;ps_2461;"Косилка роторная КРМ-2 для мотоблоков Агрос, МТЗ Беларус";35440;0;0;0;0;0;0;99;0;0
2460;ps_2460;"Мотоблок МТЗ Беларус-09Н-02 (Weima 13 л.с.)";85880;0;0;0;0;0;0;99;0;0
1901;out1901;"Бензиновая газонокосилка MTD WCM 84 самоходная";99990;0;0;0;0;1;0;99;0;0
1902;out1902;"Электрическая газонокосилка MTD 3210 E несамоходная";4209;0;0;0;0;1;0;99;0;0
1903;18BCG4J2600;"Электрическая газонокосилка MTD 3412 E HW несамоходная";11400;0;0;0;0;1;0;99;19;0
1904;18ACH4H2600;"Электрическая газонокосилка MTD 3816 E HW несамоходная";13500;0;0;0;0;1;0;99;21;0
1905;out1905;"Электрическая газонокосилка MTD 48 ESP HW самоходная";23100;0;0;0;0;1;0;99;36;0
2379;112837;"Садовый насос AL-KO Jet 3000 Classic";5290;0;0;0;0;1;0;0;7;0
1906;out1906;"Газонокосилка электрическая Cub Cadet CC 48 E HW";16246;0;0;0;0;1;0;99;0;0
1907;41AF5DE5600;"Электрические ножницы MTD HT 51 E";5500;0;0;0;0;1;0;99;9;0
1908;41AF5EE5600;"Электрицеские ножницы MTD HT 61 E";5800;0;0;0;0;1;0;99;11;0
2411;112651;"Мотокультиватор AL-KO MH 5001R";33490;0;0;0;0;1;0;0;0;0
1909;41AQ1FSO678;"Бензоножницы MTD HT 55";18900;0;0;0;0;1;0;99;8;0
1910;25A-550G678;"Подрезчик края газона бензиновый MTD 550 G";63400;0;0;0;0;1;0;99;26;0
1911;25A-FM5B678;"Бензиновая сенокосилка MTD BM 87-35";91600;0;0;0;0;1;0;99;57;0
2413;113216;"Бензиновая мотопомпа AL-KO BMP 14000";12260;0;0;0;0;1;0;0;0;0
8783;ps_8783;"Двигатель Lifan 168F";8150;0;0;0;0;0;0;99;0;1
8784;ps_8784;"Двигатель Lifan 170F";8500;0;0;0;0;0;0;99;0;1
8785;ps_8785;"Двигатель Lifan 173F";14220;0;0;0;0;0;0;99;0;1
8786;ps_8786;"Двигатель Lifan 160F-B";8210;0;0;0;0;0;0;99;0;1
8787;ps_8787;"Двигатель Lifan 168F-2-B";8500;0;0;0;0;0;0;99;0;1
1912;24A-464Q333;"Измельчитель садовый бензиновый MTD ROVER 464 QROVER SHREDDER";81200;0;0;0;0;1;0;99;70;0
1913;out1913;"Измельчитель садовый электрический Wolf Garten SDE 2500 EVO";14800;0;0;0;0;1;0;99;0;0
1914;24AC7B1C650;"Измельчитель садовый электрический Wolf Garten SDE 2800 EVO";26400;0;0;0;0;1;0;99;24;0
1915;out1915;"Измельчитель садовый электрический Wolf Garten SDL 2500 EVO";15700;0;0;0;0;1;0;99;0;0
1916;24AC7G1C650;"Измельчитель садовый электрический Wolf Garten SDL 2800 EVO";32900;0;0;0;0;1;0;99;29;0
1919;41AY06I0602;"Бензопила MTD GCS 4100/40";16900;0;0;0;0;1;0;99;7;0
1921;41AY0340602;"Бензопила MTD GCS 4600/45";17600;0;0;0;0;1;0;99;8;0
2394;112828;"Погружной насос для грязной воды AL-KO Drain 15000 Inox";7600;0;0;0;0;1;0;0;8;0
1922;41AZ041-602;"Электропила MTD ECS 1800/35";9700;0;0;0;0;1;0;99;0;0
1923;41AZ060-602;"Электропила MTD ECS 2000/40";10100;0;0;0;0;1;0;99;0;0
2471;ps_2471;"Мотоблок Craftsman 23030S  с двигателем Subaru EX17";40990;0;0;0;0;0;1;99;0;0
2416;29467;"Дополнительный аккумулятор Monferme 40V G=MAX Lithium-Ion 4 Ач";12990;0;0;0;0;1;0;0;0;0
2472;ps_2472;"Мотоблок Craftsman 23030B  с двигателем Briggs&Stratton Intek I/C";38990;0;0;0;0;0;1;99;0;0
1931;9666485-15;"Профессиональная бензопила Husqvarna 545 15 AutoTune, X-Torq";38790;0;0;0;0;1;0;99;5;0
1932;9665702-18;"Профессиональная бензопила Husqvarna 562 XP 18 X-TORQ, AutoTune, Revboost";54990;0;0;0;0;1;0;99;5;0
1933;9667290-42;"Аккумуляторная цепная пила Husqvarna 436 Li- 12 (в к-те с акк-ром BLi 150)";49690;0;0;0;0;1;0;99;6;2
1934;9667306-01;"Дополнительное зарядное устройство Husqvarna QC330";11690;0;0;0;0;1;0;99;1;0
1935;9672418-01;"Дополнительный аккумулятор Husqvarna BLi80";10590;0;0;0;0;1;0;99;1;0
1936;9672419-01;"Дополнительный аккумулятор Husqvarna BLi150";15890;0;0;0;0;1;0;99;1;0
1937;9667768-01;"Триммер бензиновый Husqvarna 525RX (бензокоса)";34890;0;0;0;0;1;0;99;5;0
1938;9667769-01;"Триммер бензиновый Husqvarna 525RXT (бензокоса)";35790;0;0;0;0;1;0;99;5;0
1939;9680562-01;"Триммер бензиновый Husqvarna 324Rx (бензокоса)";38850;0;0;0;0;1;0;99;5;0
1941;9527119-11;"Насадка  воздуходув BAC (для 122LD/125LD/128LDx)";6800;0;0;0;0;1;0;99;1;0
1942;9527119-08;"Насадка кромкорез EAC (для 122LD/125LD/128LDx)";8350;0;0;0;0;1;0;99;3;0
1943;5374254-01;"Насадка рыхлитель - культиватор 300CA (для 122LD/125LD/128LDx)";20690;0;0;0;0;1;0;99;3;0
1946;9614102-98;"Бензиновая газонокосилка Husqvarna LC 153S самоходная";57150;0;0;0;0;1;0;99;36;0
1947;9672391-01;"Бензиновая газонокосилка Husqvarna LC 353V самоходная";68050;0;0;0;0;1;0;99;41;0
1948;9672393-01;"Бензиновая газонокосилка Husqvarna LC 353VE самоходная";75000;0;0;0;0;1;0;99;43;0
1949;9672392-01;"Бензиновая газонокосилка Husqvarna LC 353VB самоходная";78790;0;0;0;0;1;0;99;45;0
1950;9614102-92;"Бензиновая газонокосилка Husqvarna LC 356AWD e самоходная";82350;0;0;0;0;1;0;99;41;0
1951;9666634-02;"Бензиновая газонокосилка Husqvarna WC 48 Sе самоходная";101590;0;0;0;0;1;0;99;44;0
2454;907970000;"Почвофреза для мотоблоков Eurosystems P70 (55 см)";21260;0;0;0;0;0;0;99;0;0
1952;9672570-01;"Бензиновая газонокосилка Husqvarna LB 553S e самоходная";102950;0;0;0;0;0;0;99;36;0
1954;9671729-01;"Бензиновая газонокосилка McCulloch M51-190WRPX самоходная";40790;0;0;0;0;1;0;99;34;0
1955;9650809-05;"Триммер бензиновый Husqvarna 133R (бензокоса)";23690;0;0;0;0;1;0;99;9;0
1956;9614102-84;"Бензиновая газонокосилка McCulloch M53-190AWFP самоходная";36975;0;0;0;0;1;0;99;35;0
1957;08838-20.000.00;"Дополнительный аккумулятор Gardena для косилки 380Li";9830;0;0;0;0;1;0;99;0;0
1958;08836-20.000.00;"Дополнительный аккумулятор Gardena для косилки PowerMax 36 A Li";12075;0;0;0;0;1;0;99;1;0
1959;ps_1959;"Дополнительный аккумулятор для PowerMax 42 A Li";16550;0;0;0;0;1;0;99;0;0
1961;08834-20.000.00;"Дополнительный аккумулятор Gardena для AccuCut 300NiMn  /  EasyCut 42 Accu";3455;0;0;0;0;1;0;99;0;0
1962;08839-20.000.00;"Дополнительный аккумулятор Gardena для AccuCut 400Li";4219;0;0;0;0;1;0;99;0;0
1963;09840-20.000.00;"Дополнительный аккумулятор Gardena для EasyCut Li-18/23R /THS Li-18/42 /CST 2018-Li / AccuJet 18-Li";4930;0;0;0;0;1;0;99;0;0
1964;09823-20.000.00;"Аккумуляторный триммер Gardena EasyCut Li-18/23R";9425;0;0;0;0;1;0;99;2;0
1970;09335-20.000.00;"Аккумуляторный  воздуходув Gardena AccuJet 18-Li";8860;0;0;0;0;1;0;99;1;0
1965;08871-20.000.00;"Электрические ножницы GARDENA EasyCut 46";5765;0;0;0;0;1;0;99;4;0
1966;08872-20.000.00;"Электрические ножницы GARDENA EasyCut 42 Accu";7210;0;0;0;0;1;0;99;4;0
1967;08881-20.000.00;"Электрические ножницы GARDENA THS Li-18/42";10135;0;0;0;0;1;0;99;3;0
1969;08831-20.000.00;"Универсальное зарядное устройство для всех типов аккумуляторов Gardena 18В/25В/36В";10545;0;0;0;0;1;0;99;0;0
1971;out1971;"McCulloch насадка-ножницы для живой изгороди (McC T22LCS/B28PS, PAR T265CPS/P305CBS)";10390;0;0;0;0;1;0;99;0;0
1972;out1972;"McCulloch насадка-рыхлитель (McC T22LCS/B28PS, PAR T265CPS/P305CBS)";10390;0;0;0;0;1;0;99;0;0
1973;out1973;"McCulloch насадка-воздуходув (McC T22LCS/B28PS, PAR T265CPS/P305CBS)";8950;0;0;0;0;1;0;99;0;0
1974;out1974;"McCulloch насадка-подравниватель кромок газона (McC T22LCS/B28PS, PAR T265CPS/P305CBS)";7250;0;0;0;0;1;0;99;0;0
1975;out1975;"McCulloch насадка-высоторез (McC T22LCS/B28PS, PAR T265CPS/P305CBS)";10650;0;0;0;0;1;0;99;0;0
1976;9605100-08;"Садовый трактор Husqvarna CTH 126";211690;0;0;0;0;1;0;99;190;0
2345;9605101-28;"Садовый райдер Husqvarna TC 338";480000;0;0;0;0;1;0;99;255;0
2344;9604103-72;"Садовый райдер Husqvarna TS 346";417500;0;0;0;0;1;0;99;262;0
1980;9605101-08;"Садовый трактор Husqvarna CTH 184T";334990;0;0;0;0;1;0;99;0;0
1981;9604103-43;"Садовый трактор Husqvarna YTH 184T";299990;0;0;0;0;1;0;99;215;0
2466;ps_2466;"Мотоблок Нева МБ-1Б-6,5 с двигателем Briggs&Stratton Intek I/C";39630;0;34900;0;0;0;0;99;110;0
1982;out1982;"Садовый трактор Husqvarna CTH 224T";243000;0;0;0;0;1;0;99;0;0
1983;9671785-01;"Садовый райдер Husqvarna R 112C5";234750;0;0;0;0;1;0;99;165;0
1984;out1984;"Садовый райдер Husqvarna 111B";113000;0;0;0;0;1;0;99;0;0
1985;9672910-01;"Садовый райдер Husqvarna R 213C";330900;0;0;0;0;1;0;99;278;0
1986;9672916-01;"Садовый райдер Husqvarna R 316T без режущей деки";491250;0;0;0;0;1;0;99;239;0
1987;9671519-01;"Садовый райдер Husqvarna R 316T AWD без режущей деки";399950;0;0;0;0;1;0;99;239;0
1988;9672921-01;"Садовый райдер Husqvarna R 422Ts AWD без режущей деки";1052300;0;0;0;0;1;0;99;324;0
1989;out1989;"Садовый райдер Husqvarna P 525D";1034800;0;0;0;0;1;0;99;0;0
1990;ps_1990;"Прицеп Husqvarna 275";24190;0;0;0;0;1;0;99;0;0
1991;5815380-01;"Мусороподборщик 32"/81см  (функция травосборника, для всех райдеров)";46645;0;0;0;0;1;0;99;35;0
1992;9670086-01;"Щетка к райдерам 15Т / 15T AWD / R316T / R316T AWD";189900;0;0;0;0;1;0;99;45;0
1993;9669787-01;"Снегоотвал для R213C";51875;0;0;0;0;1;0;99;33;0
1994;ЕFCO ARTIK 55S;"Бензиновый снегоуборщик Efco Artik 55 S";32120;0;0;0;0;1;0;99;0;0
1995;ps_1995;"Бензиновый снегоуборщик Efco Artik 72 ELDT";73900;0;0;0;0;1;0;99;0;0
1996;38302;"Электрический снегоуборщик Toro 38302";26150;0;0;0;0;1;0;99;0;0
1997;112871;"Фронтальная газонокосилка AL-KO BM 870 III самоходная";50040;0;0;0;0;1;0;99;54;0
1998;112872;"Фронтальная газонокосилка AL-KO BM 875 III самоходная";54800;0;0;0;0;1;0;99;54;0
2611;out2611;"Бензиновая газонокосилка MTD Bolens BL 5052 SP самоходная";15600;0;0;0;0;0;0;99;0;0
1999;out1999;"Бензиновая газонокосилка AL-KO Classic 4.64 SP-S Plus самоходная";19990;0;0;0;0;1;0;99;0;0
2000;out2000;"Бензиновая газонокосилка AL-KO Classic 5.14 SP-S Plus самоходная";21180;0;0;0;0;1;0;99;0;0
2001;119615;"Бензиновая газонокосилка AL-KO Silver 42.5 P-A несамоходная";20700;0;0;0;0;1;0;99;0;0
2002;112807;"Электропила AL-KO EKS 2000/35";7130;0;0;0;0;1;0;99;6;0
2003;113123;"Электропила AL-KO EKS 2400/40";8550;0;0;0;0;1;0;99;0;0
2004;112809;"Электропила AL-KO EKI 2200/40";8270;0;0;0;0;1;0;99;7;0
2005;112679;"Кусторез AL-KO HT 440 Basic Cut";5220;0;0;0;0;1;0;99;4;0
2412;113184;"Мотокультиватор AL-KO MH 5060R";38240;0;0;0;0;1;0;0;0;0
2006;112681;"Кусторез AL-KO HT 600 Flexible Cut";8930;0;0;0;0;1;0;99;5;0
2007;112773;"Аккумуляторные ножницы AL-KO GS 3,7 Li";5790;0;0;0;0;1;0;99;1;0
2008;112728;"Электрический воздуходув-пылесос AL-KO Blower Vac 2200 E";8460;0;0;0;0;1;0;99;6;0
2009;112727;"Электрический воздуходув-пылесос AL-KO Blower Vac 2400 E Speed Control";9510;0;0;0;0;1;0;99;6;0
2010;112854;"Измельчитель садовый электрический AL-KO EASY CRUSH MH 2800";15600;0;0;0;0;1;0;99;26;0
2011;112853;"Измельчитель садовый электрический AL-KO EASY CRUSH LH 2800";17880;0;0;0;0;1;0;99;30;0
2012;119104;"Садовый валик AL-KO GW 50";7030;0;0;0;0;1;0;99;15;0
2013;11460113000к;"Бензопила Stihl MS 150 TC-E 12";34790;0;0;0;0;1;0;99;0;0
2014;11302000108n;"Бензопила Stihl MS 180 16";18490;0;0;0;0;1;0;100;0;0
2015;11372000114;"Бензопила Stihl MS 192 T 12";30890;0;0;0;0;1;0;99;0;0
2016;11452000013;"Бензопила Stihl MS 201 T 12";47290;0;0;0;0;1;0;99;0;0
2017;11452000012;"Бензопила Stihl MS 201 14";45790;0;0;0;0;1;0;99;0;0
2018;11430113000k;"Бензопила Stihl MS 241 C-M 16";46290;0;0;0;0;1;0;99;0;0
2020;11412000261;"Бензопила Stihl MS 261 15";47590;0;0;0;0;1;0;99;0;0
2019;11212000255;"Бензопила Stihl MS 260 16";38590;0;0;0;0;1;0;99;0;0
2021;11352000118z;"Бензопила Stihl MS 361 16";50490;0;0;0;0;1;0;99;0;0
2022;11352000326z;"Бензопила Stihl MS 361 18";50690;0;0;0;0;1;0;99;0;0
2023;11402000003c;"Бензопила Stihl MS 362 C-M 16";58190;0;0;0;0;1;0;99;0;0
2024;11402000012;"Бензопила Stihl MS 362 C-M 18";58390;0;51780;0;0;1;0;99;0;0
2025;11282000291;"Бензопила Stihl MS 440 20";52590;0;0;0;0;1;0;99;0;0
2026;11282000416;"Бензопила Stihl MS 461 20";64990;0;0;0;0;1;0;99;0;0
2027;11282000410;"Бензопила Stihl MS 461 18";64690;0;0;0;0;1;0;99;0;0
2028;out2028;"Бензопила Stihl MS 461-R для спасательных работ";61490;0;0;0;0;1;0;99;0;0
2029;11280123002к;"Бензопила Stihl MS 461 RHD 20 для спасательных работ";113490;0;0;0;0;1;0;99;0;0
2030;out2030;"Бензопила Stihl MS 660 20";59190;0;0;0;0;1;0;99;0;0
2031;11242000026;"Бензопила Stihl MS 880 36";112590;0;0;0;0;1;0;99;0;0
2032;11242000029;"Бензопила Stihl MS 880 47";117390;0;0;0;0;1;0;99;0;0
2033;ps_2033;"Двигатель Honda GP160";17040;0;0;0;0;1;0;99;16;0
2034;out2034;"Электропила Stihl MSE 210 CB-Q 14";16990;0;0;0;0;1;0;99;0;0
2035;41282000165;"Триммер бензиновый Stihl FS 400 DM 300-3 (кусторез)";49890;0;0;0;0;1;0;99;0;0
2036;41282000161;"Триммер бензиновый Stihl FS 450-K (кусторез)";54890;0;0;0;0;1;0;99;0;0
2037;41282000155;"Триммер бензиновый Stihl FS 450-L (кусторез)";55190;0;0;0;0;1;0;99;0;0
2038;41482000011;"Триммер бензиновый Stihl FS 490 C-EM K (кусторез)";74490;0;0;0;0;1;0;99;0;0
2039;out2039;"Триммер бензиновый Stihl FS 550 K (кусторез)";41290;0;0;0;0;1;0;99;0;0
2040;41482000013;"Триммер бензиновый Stihl FS 560 С-EM (кусторез)";89290;0;0;0;0;1;0;99;0;0
2041;42280112925;"Бензоножницы Stihl HS 45, 60 см";20390;0;0;0;0;1;0;99;0;0
2042;out2042;"Бензоножницы Stihl HS 82 R, 75 см";37190;0;0;0;0;1;0;99;0;0
2043;out2043;"Бензоножницы Stihl HS 81 T, 60 см";26990;0;0;0;0;1;0;99;0;0
2044;ps_2044;"Двигатель Honda GP200";18310;0;0;0;0;1;0;99;17;0
2045;42370112952;"Бензоножницы Stihl HS 82 T, 75 см";44590;0;0;0;0;1;0;99;0;0
2046;48180113506;"Электроножницы Stihl HSE 42, 45 см";11190;0;0;0;0;1;0;99;0;0
2047;48180113507;"Электроножницы Stihl HSE 52, 50 см";11690;0;0;0;0;1;0;99;0;0
2048;48120113509;"Электроножницы Stihl HSE 61, 50 см";14690;0;0;0;0;1;0;99;0;0
2049;48120113517;"Электроножницы Stihl HSE 71, 70 см";17290;0;0;0;0;1;0;99;0;0
2050;48120113525;"Электроножницы Stihl HSE 81, 70 см";21290;0;0;0;0;1;0;99;0;0
2051;41822000090;"Высоторез Stihl HT 101";59990;0;0;0;0;1;0;99;0;0
2052;41392000004;"Высоторез Stihl HT 56 C-E";46290;0;0;0;0;1;0;99;0;0
2053;48130112907;"Электросекатор Stihl HLE 71";36190;0;0;0;0;1;0;99;0;0
2054;48130112908;"Электросекатор Stihl HLE 71 K";36190;0;0;0;0;1;0;99;0;0
2055;41402000454;"Комби-двигатель Stihl KM 55 R + FS-KM (AutoCut 25-2)";23390;0;0;0;0;1;0;99;0;0
2056;41440115305;"Комби-двигатель Stihl KM 56 R-CE";23590;0;0;0;0;1;0;99;0;0
2057;41800115309;"Комби-двигатель Stihl KM 90 R";35290;0;0;0;0;1;0;99;0;0
2058;46010113903;"Мульти-двигатель Stihl MM 55 с насадкой BF-MM";36090;0;0;0;0;1;0;99;0;0
2059;46067405000;"Насадка воздухдув Stihl BG-KM";9290;0;0;0;0;1;0;99;0;0
2060;41822000057;"Насадка высоторез Stihl HT-KM";16190;0;0;0;0;1;0;99;0;0
2061;41377405000;"Насадка кромкорез, изогнутый шток STIHL FCB-KM";9890;0;0;0;0;1;0;99;0;0
2062;42302130003;"Насадка мотокоса для густого кустарника Stihl FH-KM";22490;0;0;0;0;1;0;99;0;0
2063;41402000344;"Насадка мотокоса со штоком Stihl AutoCut 25 -2  FS-KM";7590;0;0;0;0;1;0;99;0;0
2064;41372270006;"Насадка мотокоса со штоком Stihl диск 4 z  FS-KM";7490;0;0;0;0;1;0;99;0;0
2065;42307405004;"Насадка мотоножницы со штоком Stihl HL-KM 0°";16790;0;0;0;0;1;0;99;0;0
2066;42307405000;"Насадка мотоножницы со штоком Stihl HL-KM  135°";24690;0;0;0;0;1;0;99;0;0
2067;46017404905;"Насадка подметальная щётка Stihl KB-KM";24490;0;0;0;0;1;0;99;0;0
2068;46022040003;"Насадка подметальный валик Stihl KW-KM";33890;0;0;0;0;1;0;99;0;0
2069;46017405000;"Насадка почвокультиватор со штоком Stihl ВF-KM";17290;0;0;0;0;1;0;99;0;0
2070;46010071008;"Дополнительные колеса Stihl KW-ММ/KB-MM";2990;0;0;0;0;1;0;99;0;0
2071;46017304500;"Дополнительный груз Stihl BF-MM/BK-MM";2390;0;0;0;0;1;0;99;0;0
2072;46017404800;"Стопор Stihl BF-MM/BK-MM (мотыжная шпора)";1090;0;0;0;0;1;0;99;0;0
2073;46017404600;"Аэратор газона Stihl RL-ММ";4490;0;0;0;0;1;0;99;0;0
2074;46017404601;"Вычесыватель газона Stihl MF-ММ";14790;0;0;0;0;1;0;99;0;0
2075;46017404602;"Подметальная щетка Stihl KB-ММ";12290;0;0;0;0;1;0;99;0;0
2076;46017404604;"Подметальный валик Stihl KW-ММ";17290;0;0;0;0;1;0;99;0;0
